center,left,right,steering,throttle,speed,
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_55_670.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_55_670.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_55_670.jpg, -0.09116511, 1, 0, 30.18995
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_55_778.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_55_778.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_55_778.jpg, -0.09263453, 1, 0, 30.19002
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_55_882.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_55_882.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_55_882.jpg, -0.09263453, 1, 0, 30.19006
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_55_987.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_55_987.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_55_987.jpg, -0.09263453, 1, 0, 30.19005
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_56_091.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_56_091.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_56_091.jpg, -0.09116511, 1, 0, 30.19014
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_56_193.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_56_193.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_56_193.jpg, -0.08826403, 1, 0, 30.19019
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_56_298.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_56_298.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_56_298.jpg, -0.08249948, 1, 0, 30.19025
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_56_406.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_56_406.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_56_406.jpg, -0.07236451, 1, 0, 30.19036
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_56_509.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_56_509.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_56_509.jpg, -0.06656231, 1, 0, 30.19036
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_56_616.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_56_616.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_56_616.jpg, -0.06656231, 1, 0, 30.19021
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_56_723.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_56_723.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_56_723.jpg, -0.06656231, 1, 0, 30.19022
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_56_828.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_56_828.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_56_828.jpg, -0.06584644, 1, 0, 30.19034
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_56_930.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_56_930.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_56_930.jpg, -0.06294536, 1, 0, 30.19029
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_57_041.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_57_041.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_57_041.jpg, -0.05499559, 1, 0, 30.19031
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_57_150.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_57_150.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_57_150.jpg, -0.03977425, 1, 0, 30.1904
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_57_256.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_57_256.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_57_256.jpg, -0.03254035, 1, 0, 30.19036
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_57_357.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_57_357.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_57_357.jpg, -0.03254035, 1, 0, 30.19034
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_57_467.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_57_467.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_57_467.jpg, -0.03325619, 1, 0, 30.19028
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_57_577.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_57_577.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_57_577.jpg, -0.03325619, 1, 0, 30.19028
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_57_688.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_57_688.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_57_688.jpg, -0.03182448, 1, 0, 30.19027
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_57_791.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_57_791.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_57_791.jpg, -0.02312119, 1, 0, 30.19034
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_57_901.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_57_901.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_57_901.jpg, -0.01588729, 1, 0, 30.19036
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_58_007.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_58_007.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_58_007.jpg, -0.02387471, 1, 0, 30.19027
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_58_116.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_58_116.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_58_116.jpg, -0.03687314, 1, 0, 30.19019
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_58_226.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_58_226.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_58_226.jpg, -0.06437706, 1, 0, 30.18984
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_58_335.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_58_335.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_58_335.jpg, -0.07598146, 1, 0, 30.18978
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_58_444.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_58_444.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_58_444.jpg, -0.07741315, 1, 0, 30.18998
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_58_546.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_58_546.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_58_546.jpg, -0.07741315, 1, 0, 30.19007
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_58_650.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_58_650.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_58_650.jpg, -0.07741315, 1, 0, 30.19018
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_58_753.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_58_753.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_58_753.jpg, -0.07741315, 1, 0, 30.19013
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_58_857.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_58_857.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_58_857.jpg, -0.07598146, 1, 0, 30.19022
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_58_959.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_58_959.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_58_959.jpg, -0.07308035, 1, 0, 30.19024
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_59_065.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_59_065.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_59_065.jpg, -0.05642729, 1, 0, 30.19041
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_59_172.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_59_172.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_59_172.jpg, -0.03762668, 1, 0, 30.19041
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_59_276.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_59_276.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_59_276.jpg, -0.03110862, 1, 0, 30.1904
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_59_380.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_59_380.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_59_380.jpg, -0.03110862, 1, 0, 30.19033
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_59_488.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_59_488.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_59_488.jpg, -0.03762668, 1, 0, 30.19023
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_59_596.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_59_596.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_59_596.jpg, -0.04486059, 1, 0, 30.19019
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_59_699.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_59_699.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_59_699.jpg, -0.04486059, 1, 0, 30.1902
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_59_801.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_59_801.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_59_801.jpg, -0.04486059, 1, 0, 30.19036
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_26_59_905.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_26_59_905.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_26_59_905.jpg, -0.04486059, 1, 0, 30.19025
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_00_011.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_00_011.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_00_011.jpg, -0.03905839, 1, 0, 30.19005
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_00_122.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_00_122.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_00_122.jpg, -0.03472557, 1, 0, 30.19031
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_00_222.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_00_222.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_00_222.jpg, -0.03472557, 1, 0, 30.19028
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_00_326.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_00_326.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_00_326.jpg, -0.03472557, 1, 0, 30.1903
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_00_430.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_00_430.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_00_430.jpg, -0.03472557, 1, 0, 30.19026
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_00_534.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_00_534.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_00_534.jpg, -0.02892339, 1, 0, 30.1903
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_00_639.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_00_639.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_00_639.jpg, -0.02022008, 1, 0, 30.19033
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_00_743.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_00_743.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_00_743.jpg, -0.01517142, 1, 0, 30.1903
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_00_850.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_00_850.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_00_850.jpg, -0.01517142, 1, 0, 30.19029
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_00_954.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_00_954.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_00_954.jpg, -0.01517142, 1, 0, 30.19014
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_01_056.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_01_056.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_01_056.jpg, -0.01517142, 1, 0, 30.19029
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_01_162.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_01_162.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_01_162.jpg, -0.01517142, 1, 0, 30.1901
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_01_266.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_01_266.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_01_266.jpg, -0.01517142, 1, 0, 30.1903
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_01_371.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_01_371.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_01_371.jpg, -0.01517142, 1, 0, 30.19029
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_01_473.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_01_473.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_01_473.jpg, -0.01735667, 1, 0, 30.19028
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_01_575.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_01_575.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_01_575.jpg, -0.02749167, 1, 0, 30.19023
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_01_683.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_01_683.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_01_683.jpg, -0.0303551, 1, 0, 30.19022
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_01_794.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_01_794.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_01_794.jpg, -0.0303551, 1, 0, 30.19027
C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\center_2018_05_28_16_27_01_906.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\left_2018_05_28_16_27_01_906.jpg, C:\Users\helpdesk\Desktop\GuieMoura\car-behavioral-cloning-master\data\IMG\right_2018_05_28_16_27_01_906.jpg, -0.02820753, 1, 0, 30.19029
