center,left,right,steering,throttle,brake,speed
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_13_602.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_13_602.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_13_602.jpg,1,1,0,29.07025
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_13_669.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_13_669.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_13_669.jpg,0,0.9692377,0,29.49786
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_13_738.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_13_738.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_13_738.jpg,0,0.7337973,0,30.02161
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_13_810.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_13_810.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_13_810.jpg,0,0.5533461,0,30.08211
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_13_879.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_13_879.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_13_879.jpg,0,0.3107345,0,30.02351
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_13_949.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_13_949.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_13_949.jpg,0,0.1175562,0,29.97649
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_021.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_021.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_021.jpg,0.05,0,0,29.77091
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_092.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_092.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_092.jpg,0.2,0,0,29.57507
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_162.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_162.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_162.jpg,0.4,0,0,29.24825
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_235.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_235.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_235.jpg,0.5500001,0,0,28.94451
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_305.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_305.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_305.jpg,0,0,0,28.51646
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_374.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_374.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_374.jpg,0,0,0,28.31536
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_447.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_447.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_447.jpg,0,0.0283525,0,28.07735
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_515.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_515.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_515.jpg,0,0.1955521,0,27.97014
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_584.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_584.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_584.jpg,0.2,0.4235886,0,28.02645
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_657.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_657.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_657.jpg,0.35,0.6210501,0,28.18113
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_729.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_729.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_729.jpg,0.5500001,0.8524157,0,28.51026
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_798.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_798.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_798.jpg,0,1,0,29.17231
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_867.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_867.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_867.jpg,0,1,0,29.71785
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_14_938.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_14_938.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_14_938.jpg,0,1,0,30.19052
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_006.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_006.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_006.jpg,0.05,1,0,30.1911
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_075.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_075.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_075.jpg,0.2,1,0,30.1819
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_146.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_146.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_146.jpg,0,1,0,30.18398
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_217.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_217.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_217.jpg,0,1,0,30.19123
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_286.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_286.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_286.jpg,0.05,1,0,30.19063
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_357.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_357.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_357.jpg,0.2,1,0,30.18255
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_429.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_429.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_429.jpg,0,1,0,30.19159
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_497.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_497.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_497.jpg,0,1,0,30.19044
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_570.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_570.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_570.jpg,0.1,1,0,30.18936
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_639.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_639.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_639.jpg,0,1,0,30.18711
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_707.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_707.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_707.jpg,0,1,0,30.19067
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_779.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_779.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_779.jpg,0.15,1,0,30.1861
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_848.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_848.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_848.jpg,0.3,1,0,30.17127
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_919.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_919.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_919.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_15_990.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_15_990.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_15_990.jpg,0.1,1,0,30.18929
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_056.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_056.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_056.jpg,0.25,1,0,30.17753
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_125.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_125.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_125.jpg,0,1,0,30.18886
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_194.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_194.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_194.jpg,0.05,1,0,30.19017
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_264.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_264.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_264.jpg,0,1,0,30.18828
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_331.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_331.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_331.jpg,0,1,0,30.19013
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_399.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_399.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_399.jpg,0.1,1,0,30.18903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_473.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_473.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_473.jpg,0,1,0,30.18792
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_545.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_545.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_545.jpg,0,1,0,30.19013
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_616.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_616.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_616.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_686.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_686.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_686.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_754.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_754.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_754.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_822.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_822.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_822.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_889.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_889.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_889.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_16_961.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_16_961.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_16_961.jpg,0,1,0,30.19027
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_035.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_035.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_035.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_107.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_107.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_107.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_174.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_174.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_174.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_242.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_242.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_242.jpg,-0.2,1,0,30.17986
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_312.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_312.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_312.jpg,-0.35,1,0,30.16356
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_383.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_383.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_383.jpg,0,1,0,30.18745
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_453.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_453.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_453.jpg,0,1,0,30.18963
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_523.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_523.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_523.jpg,0,1,0,30.19181
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_594.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_594.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_594.jpg,0,1,0,30.18944
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_663.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_663.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_663.jpg,0,1,0,30.18981
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_735.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_735.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_735.jpg,0,1,0,30.19158
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_804.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_804.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_804.jpg,0.2,1,0,30.17869
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_871.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_871.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_871.jpg,0.35,1,0,30.16293
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_17_942.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_17_942.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_17_942.jpg,0.5500001,1,0,30.13929
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_010.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_010.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_010.jpg,0.7,1,0,30.12147
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_081.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_081.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_081.jpg,0,1,0,30.17453
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_155.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_155.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_155.jpg,0,1,0,30.1861
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_226.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_226.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_226.jpg,0,1,0,30.18976
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_295.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_295.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_295.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_367.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_367.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_367.jpg,0,1,0,30.19052
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_439.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_439.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_439.jpg,0,1,0,30.19059
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_507.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_507.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_507.jpg,0,1,0,30.19062
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_578.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_578.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_578.jpg,-0.2,1,0,30.17948
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_647.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_647.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_647.jpg,0,1,0,30.18434
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_716.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_716.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_716.jpg,0,1,0,30.19014
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_787.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_787.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_787.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_858.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_858.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_858.jpg,0,1,0,30.19044
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_18_929.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_18_929.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_18_929.jpg,0,1,0,30.19048
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_000.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_000.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_000.jpg,0,1,0,30.19047
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_071.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_071.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_071.jpg,0,1,0,30.19049
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_142.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_142.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_142.jpg,0,1,0,30.19034
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_209.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_209.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_209.jpg,0,1,0,30.1907
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_280.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_280.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_280.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_349.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_349.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_349.jpg,0,1,0,30.19026
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_420.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_420.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_420.jpg,0,1,0,30.19024
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_491.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_491.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_491.jpg,0,1,0,30.19023
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_562.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_562.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_562.jpg,0,1,0,30.19042
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_634.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_634.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_634.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_706.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_706.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_706.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_45_19_777.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_45_19_777.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_45_19_777.jpg,0,1,0,30.1903
